ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,Time_taken(min),Distance_km,Traffic,Peak_Hour,Weather,Season,Normal_Hour_Preparation_Time,Peak_Hour_Preparation_Time,Food_Type
8741,MYSRES03DEL01,37,4.0,12.299524,76.64262,12.409524,76.75262,Drinks ,motorcycle ,60,17.098754108174983,High,Yes,Rain,Monsoon,10,17,Biryani
C6E4,ALHRES11DEL01,25,4.6,0.0,0.0,0.07,0.07,Buffet ,motorcycle ,41,11.00773476374462,Medium,No,Clear,Summer,9,17,Meals
C55A,DEHRES03DEL01,28,5.0,30.335259,78.053162,30.345259,78.063162,Snack ,scooter ,11,1.4688001598213698,Low,No,Cloudy,Winter,18,28,Biryani
1D73,COIMBRES11DEL01,20,4.9,11.001753,76.986241,11.041753,77.026241,Drinks ,motorcycle ,32,6.232393050016353,Medium,No,Rain,Monsoon,10,21,Meals
4DE9,MYSRES11DEL02,35,4.8,12.323225,76.630028,12.373225,76.680028,Drinks ,motorcycle ,26,7.772252870923863,Low,No,Clear,Summer,10,18,Biryani
6E+38,INDORES12DEL01,24,4.6,22.74806,75.8934,22.81806,75.9634,Drinks ,motorcycle ,44,10.587023705098678,Medium,No,Cloudy,Winter,17,29,Biryani
5937,RANCHIRES09DEL03,30,4.7,23.351058,85.325731,23.381058,85.355731,Drinks ,electric_scooter ,32,4.528289130579362,Medium,No,Rain,Monsoon,10,22,Pizza
90B6,SURRES09DEL02,39,4.9,21.175975,72.795503,21.195975,72.815503,Meal ,scooter ,28,3.040641621538215,High,Yes,Clear,Summer,10,15,Meals
B572,HYDRES04DEL01,20,4.8,17.411028,78.329645,17.481028,78.399645,Snack ,scooter ,42,10.757536302641885,Medium,No,Cloudy,Winter,15,25,Meals
AD13,BANGRES08DEL03,20,4.4,12.906229,77.596791,12.996229,77.686791,Meal ,motorcycle ,60,13.97394708077045,Medium,Yes,Rain,Monsoon,13,21,Biryani
A671,MUMRES12DEL02,36,4.8,19.207222,72.972281,19.257222,73.022281,Meal ,scooter ,28,7.646414103069008,Low,No,Clear,Summer,12,21,Meals
1EB3,VADRES01DEL03,29,4.6,22.307898,73.167788,22.367898,73.227788,Buffet ,scooter ,38,9.08808409216373,Medium,No,Cloudy,Winter,15,23,Biryani
2B5E,PUNERES06DEL03,25,4.6,18.546258,73.904337,18.606258,73.964337,Meal ,motorcycle ,40,9.1927037900754,Low,No,Rain,Monsoon,16,26,Pizza
2EC5,HYDRES15DEL01,37,4.7,17.45971,78.368855,17.46971,78.378855,Drinks ,scooter ,21,1.5367158933397187,Medium,Yes,Clear,Summer,10,15,Meals
A45,SURRES20DEL02,29,4.6,21.15276,72.778059,21.28276,72.908059,Buffet ,scooter ,60,19.76218981785956,Low,No,Cloudy,Winter,15,26,Meals
2D69,COIMBRES12DEL03,25,4.7,11.000762,76.981876,11.090762,77.071876,Buffet ,motorcycle ,60,14.022321513257122,High,Yes,Rain,Monsoon,18,28,Pizza
87A2,MUMRES12DEL02,36,4.6,19.207222,72.972281,19.337222,73.102281,Buffet ,motorcycle ,60,19.878389859458043,Medium,Yes,Clear,Summer,9,21,Burger
A0D4,COIMBRES08DEL01,28,4.9,11.001852,76.976268,11.041852,77.016268,Snack ,electric_scooter ,27,6.232392020791474,Low,No,Cloudy,Winter,18,24,Pizza
9B20,PUNERES16DEL01,27,4.7,18.536718,73.830327,18.646718,73.940327,Drinks ,scooter ,60,16.85256546542981,Medium,No,Rain,Monsoon,11,23,Burger
464F,VADRES03DEL01,21,4.9,22.32,73.17,22.33,73.18,Meal ,scooter ,12,1.5147453171158405,Low,No,Clear,Summer,13,21,Pizza
841D,MYSRES03DEL01,23,3.5,12.299524,76.64262,12.369524,76.71262,Drinks ,motorcycle ,55,10.881431823102693,Medium,Yes,Cloudy,Winter,10,21,Pizza
9CF2,CHENRES19DEL02,32,4.8,12.986047,80.218114,13.066047,80.298114,Buffet ,scooter ,49,12.419464414086296,Low,No,Rain,Monsoon,15,26,Pizza
91A4,RANCHIRES14DEL03,34,4.2,0.0,0.0,0.09,0.09,Snack ,motorcycle ,60,14.15280068944862,High,Yes,Clear,Summer,15,25,Biryani
CB7A,BHPRES13DEL02,38,5.0,23.230791,77.43702,23.360791,77.56702,Buffet ,motorcycle ,60,19.62733175349949,High,Yes,Cloudy,Winter,13,20,Meals
4F33,JAPRES17DEL01,27,4.6,26.892312,75.806896,26.902313,75.816896,Snack ,motorcycle ,21,1.4899874085572802,Medium,No,Rain,Monsoon,18,29,Snacks
DE1D,AURGRES07DEL02,21,4.6,19.875908,75.358888,19.895908,75.378888,Buffet ,motorcycle ,26,3.0527405326198296,Medium,Yes,Clear,Summer,16,22,Burger
5ADC,MYSRES11DEL03,36,4.3,12.323225,76.630028,12.383225,76.690028,Snack ,motorcycle ,43,9.326616348119142,Medium,No,Cloudy,Winter,9,19,Burger
B1CC,BANGRES02DEL02,21,5.0,12.970221,77.645396,13.100221,77.775396,Snack ,motorcycle ,60,20.18126391655743,Medium,Yes,Rain,Monsoon,16,26,Snacks
5D1,BANGRES19DEL03,29,4.6,12.914264,77.6784,12.944264,77.7084,Snack ,scooter ,21,4.658182488300042,Low,No,Clear,Summer,13,21,Biryani
B741,CHENRES20DEL01,36,4.8,12.975996,80.221898,13.015996,80.261898,Snack ,motorcycle ,29,6.210098947886211,Medium,No,Cloudy,Winter,11,19,Drinks
4227,PUNERES01DEL02,35,3.6,18.569156,73.774723,18.699156,73.904723,Snack ,scooter ,60,19.9143167664588,High,Yes,Rain,Monsoon,13,22,Snacks
CAFC,LUDHRES08DEL02,30,4.6,30.899992,75.831338,31.029992,75.961338,Snack ,motorcycle ,60,19.0419928973986,High,Yes,Clear,Summer,9,18,Biryani
D765,BHPRES04DEL03,30,4.5,23.184992,77.417227,23.214992,77.447227,Drinks ,electric_scooter ,30,4.530874476268776,Medium,No,Cloudy,Winter,12,23,Pizza
47C6,CHENRES08DEL01,34,4.9,13.022394,80.242439,13.132394,80.352439,Meal ,scooter ,60,17.075035490453462,Medium,No,Rain,Monsoon,12,18,Biryani
76C6,COIMBRES09DEL01,21,4.9,11.008638,76.984311,11.048638,77.024311,Buffet ,scooter ,30,6.232321450753127,Medium,No,Clear,Summer,15,21,Burger
E09B,DEHRES12DEL03,39,4.6,0.0,0.0,0.06,0.06,Drinks ,motorcycle ,40,9.435201537430713,Medium,No,Cloudy,Winter,9,17,Meals
DA33,BHPRES12DEL03,39,4.8,0.0,0.0,0.09,0.09,Buffet ,scooter ,56,14.15280068944862,Medium,No,Rain,Monsoon,12,23,Drinks
D167,GOARES16DEL02,34,4.6,15.498603,73.826911,15.578603,73.906911,Buffet ,scooter ,47,12.352505605215796,Medium,No,Clear,Summer,8,13,Biryani
31A1,BANGRES17DEL01,22,4.6,12.972532,77.608179,12.982532,77.618179,Drinks ,scooter ,13,1.5525809531930488,Low,No,Cloudy,Winter,9,19,Burger
8F84,COIMBRES16DEL03,34,4.7,11.010375,76.95295,11.070375,77.01295,Snack ,motorcycle ,43,9.348298807292222,Medium,No,Rain,Monsoon,10,18,Snacks
8B6D,BANGRES02DEL01,35,4.5,12.970221,77.645396,13.010221,77.685396,Snack ,motorcycle ,27,6.210169290102345,Medium,No,Clear,Summer,17,28,Snacks
8F66,VADRES17DEL02,22,4.0,0.0,0.0,0.13,0.13,Buffet ,motorcycle ,60,20.44292976252901,High,Yes,Cloudy,Winter,18,27,Pizza
9043,RANCHIRES20DEL03,37,4.7,23.39925,85.390464,23.42925,85.420464,Snack ,motorcycle ,31,4.527535939190851,Medium,No,Rain,Monsoon,12,23,Meals
562E,MYSRES13DEL02,21,4.9,12.310972,76.659264,12.440972,76.789264,Snack ,scooter ,60,20.20680807412805,Medium,No,Clear,Summer,16,27,Pizza
8E+22,RANCHIRES01DEL01,38,4.5,23.416792,85.316842,23.526792,85.426842,Drinks ,scooter ,60,16.5976594203346,Low,No,Cloudy,Winter,15,24,Pizza
4E1E,BANGRES05DEL01,39,4.6,12.970324,77.645748,13.010324,77.685748,Buffet ,scooter ,37,6.210168035776879,Medium,No,Rain,Monsoon,12,24,Snacks
5204,COIMBRES03DEL03,35,4.5,11.025083,77.015393,11.085083,77.075393,Drinks ,motorcycle ,36,9.34806892352242,Medium,No,Clear,Summer,11,16,Drinks
A413,CHENRES15DEL03,27,4.8,13.026286,80.275235,13.116286,80.365235,Snack ,motorcycle ,54,13.970652398309912,Medium,No,Cloudy,Winter,10,16,Burger
62A7,MUMRES13DEL03,27,4.6,19.178321,72.834715,19.238321,72.894715,Meal ,scooter ,41,9.176325854672063,Low,No,Rain,Monsoon,12,21,Pizza
B14A,VADRES13DEL03,29,4.1,22.310237,73.158921,22.340237,73.188921,Drinks ,motorcycle ,25,4.544232356931138,Medium,No,Clear,Summer,12,22,Meals
52B8,PUNERES12DEL03,34,4.4,18.520016,73.830547,18.610016,73.920547,Meal ,motorcycle ,60,13.789485363023903,High,Yes,Cloudy,Winter,13,20,Meals
31DB,JAPRES15DEL03,39,4.3,26.891191,75.802083,26.921191,75.832083,Drinks ,motorcycle ,38,4.469557550709459,High,Yes,Rain,Monsoon,17,23,Meals
3121,SURRES07DEL03,37,4.7,21.170798,72.790489,21.200798,72.820489,Meal ,scooter ,26,4.560964950803957,Medium,No,Clear,Summer,11,21,Pizza
8F0E,COIMBRES01DEL02,21,4.6,11.016298,76.972076,11.146298,77.102076,Meal ,scooter ,60,20.25325804770789,Low,No,Cloudy,Winter,9,21,Pizza
8194,INDORES01DEL02,33,4.5,22.695207,75.866059,22.775207,75.946059,Meal ,scooter ,56,12.101403911098084,Medium,No,Rain,Monsoon,11,22,Pizza
1157,BANGRES14DEL02,29,4.6,12.949934,77.699386,12.969934,77.719386,Drinks ,motorcycle ,22,3.1052688831334736,Medium,No,Clear,Summer,8,13,Burger
1049,RANCHIRES010DEL01,31,4.8,23.354422,85.3329,23.424422,85.4029,Buffet ,motorcycle ,52,10.565155904264325,High,Yes,Cloudy,Winter,11,17,Meals
8B4C,VADRES09DEL02,30,4.1,0.0,0.0,0.08,0.08,Snack ,motorcycle ,60,12.58026782240096,High,Yes,Rain,Monsoon,10,20,Pizza
4.4E+02,CHENRES04DEL03,28,4.9,13.02978,80.208812,13.05978,80.238812,Snack ,electric_scooter ,18,4.657127681974944,Low,No,Clear,Summer,17,24,Drinks
586F,BANGRES01DEL03,37,4.9,12.933284,77.615428,12.963284,77.645428,Buffet ,motorcycle ,20,4.658009428704655,Low,No,Cloudy,Winter,13,23,Biryani
E242,ALHRES14DEL03,32,4.8,25.459775,81.834841,25.489775,81.864841,Drinks ,motorcycle ,29,4.494121436892431,Medium,No,Rain,Monsoon,18,23,Biryani
C180,BHPRES04DEL03,28,4.6,23.184992,77.417227,23.214992,77.447227,Snack ,electric_scooter ,24,4.530874476268776,Low,No,Clear,Summer,11,20,Pizza
36B6,PUNERES04DEL02,21,4.9,18.51421,73.838429,18.64421,73.968429,Meal ,scooter ,60,19.91735935286655,Medium,No,Cloudy,Winter,9,20,Burger
B1DF,INDORES08DEL02,36,4.8,22.725748,75.898497,22.805747,75.978497,Buffet ,scooter ,47,12.10007905561433,Low,No,Rain,Monsoon,9,21,Burger
49C9,MYSRES17DEL01,21,4.5,12.326356,76.619103,12.396356,76.689103,Drinks ,motorcycle ,41,10.880887117732197,Medium,No,Clear,Summer,11,19,Snacks
6063,COIMBRES15DEL02,23,4.8,11.006686,76.951736,11.136686,77.081736,Buffet ,scooter ,60,20.253584375809584,Low,No,Cloudy,Winter,17,24,Burger
686,COIMBRES01DEL03,29,4.6,11.016298,76.972076,11.106298,77.062076,Drinks ,electric_scooter ,60,14.021957089993442,Medium,No,Rain,Monsoon,11,23,Pizza
C1CC,LUDHRES11DEL03,39,4.1,30.893081,75.821495,30.983081,75.911495,Snack ,motorcycle ,60,13.18449338209112,High,Yes,Clear,Summer,18,29,Meals
BA3C,CHENRES010DEL01,27,4.6,13.066762,80.251865,13.176762,80.361865,Snack ,motorcycle ,59,17.073537690613623,Medium,No,Cloudy,Winter,13,25,Biryani
DF5E,GOARES01DEL01,24,4.8,15.576683,73.75575,15.616683,73.79575,Snack ,motorcycle ,33,6.175413559945785,Medium,No,Rain,Monsoon,13,22,Biryani
BF70,AURGRES010DEL03,36,3.9,19.875337,75.316722,19.965337,75.406722,Buffet ,scooter ,57,13.735929091490148,Medium,Yes,Clear,Summer,17,25,Meals
BE18,PUNERES11DEL01,21,4.7,18.533811,73.899315,18.543811,73.909315,Snack ,motorcycle ,17,1.532276469519109,Medium,No,Cloudy,Winter,10,15,Meals
A8E7,RANCHIRES02DEL02,24,4.6,0.0,0.0,0.08,0.08,Drinks ,motorcycle ,53,12.58026782240096,Low,No,Rain,Monsoon,13,23,Pizza
D3E4,KOLRES18DEL01,34,4.6,22.569367,88.433187,22.579367,88.443187,Meal ,motorcycle ,15,1.5134909748925685,Medium,No,Clear,Summer,10,18,Drinks
8769,INDORES16DEL02,26,4.8,22.744648,75.894377,22.874648,76.024377,Drinks ,motorcycle ,60,19.659851482291483,High,Yes,Cloudy,Winter,17,29,Biryani
10D2,VADRES15DEL01,38,5.0,0.0,0.0,0.04,0.04,Meal ,motorcycle ,45,6.290134677634678,High,Yes,Rain,Monsoon,12,18,Biryani
2342,MUMRES010DEL01,29,4.6,19.003517,72.82765,19.113517,72.93765,Drinks ,scooter ,53,16.830461294557907,Low,No,Clear,Summer,12,20,Biryani
AE52,JAPRES08DEL02,26,4.6,26.910262,75.783013,26.960262,75.833013,Snack ,motorcycle ,30,7.448412467877719,Low,No,Cloudy,Winter,9,14,Drinks
7061,MYSRES04DEL02,30,4.5,12.3085,76.665808,12.4385,76.795808,Meal ,motorcycle ,60,20.20690146551381,Medium,No,Rain,Monsoon,10,22,Pizza
D67D,AGRRES12DEL03,35,4.8,27.165108,78.015053,27.255108,78.105053,Meal ,scooter ,49,13.392612276663751,Medium,No,Clear,Summer,8,15,Biryani
F32,INDORES15DEL02,20,5.0,22.760072,75.892574,22.810072,75.942574,Drinks ,motorcycle ,36,7.562108717550336,Medium,No,Cloudy,Winter,9,16,Pizza
5B5B,RANCHIRES11DEL03,35,4.9,23.359194,85.325447,23.419194,85.385447,Drinks ,motorcycle ,46,9.055855161965688,Medium,Yes,Rain,Monsoon,14,25,Snacks
6223,INDORES17DEL02,38,4.8,22.761226,75.887522,22.841226,75.967522,Snack ,motorcycle ,54,12.098714903153878,High,Yes,Clear,Summer,14,23,Biryani
D421,KOCRES13DEL01,35,5.0,9.991703,76.293136,10.061703,76.363136,Buffet ,scooter ,53,10.92399706063902,High,Yes,Cloudy,Winter,12,20,Meals
6E+25,BANGRES17DEL01,24,4.7,12.972532,77.608179,12.982532,77.618179,Drinks ,motorcycle ,16,1.5525809531930488,Low,No,Rain,Monsoon,14,25,Meals
3C22,SURRES04DEL01,20,5.0,21.173493,72.801953,21.243493,72.871953,Drinks ,motorcycle ,40,10.641490945494455,Medium,No,Clear,Summer,18,29,Drinks
CFC5,DEHRES17DEL03,38,4.7,30.327968,78.046106,30.467968,78.186106,Drinks ,motorcycle ,60,20.55801888595123,Medium,Yes,Cloudy,Winter,9,14,Drinks
5B27,MUMRES13DEL03,27,4.8,19.178321,72.834715,19.268321,72.924715,Snack ,motorcycle ,58,13.763896210757894,Medium,No,Rain,Monsoon,9,15,Pizza
24B5,RANCHIRES12DEL03,32,4.7,0.0,0.0,0.03,0.03,Snack ,scooter ,17,4.717601092054723,Low,No,Clear,Summer,14,21,Meals
BA9D,MYSRES15DEL03,35,4.9,12.352058,76.60665,12.382058,76.63665,Snack ,motorcycle ,26,4.663187802147038,Medium,No,Cloudy,Winter,15,27,Burger
592,HYDRES15DEL02,29,4.6,-17.45971,78.368855,17.58971,78.498855,Drinks ,scooter ,60,3897.3436522497054,Medium,No,Rain,Monsoon,11,17,Burger
C3EA,AURGRES010DEL03,36,4.8,19.875337,75.316722,19.935337,75.376722,Snack ,motorcycle ,38,9.15769392685612,Medium,No,Clear,Summer,18,27,Burger
3B3A,MYSRES09DEL02,26,4.8,12.323194,76.630583,12.373194,76.680583,Snack ,scooter ,33,7.772253320446222,Low,No,Cloudy,Winter,16,26,Burger
6D2A,PUNERES07DEL02,29,4.6,18.546947,73.900626,18.566947,73.920626,Meal ,motorcycle ,19,3.0643988720550097,Low,No,Rain,Monsoon,10,18,Meals
B2C4,INDORES16DEL03,24,4.9,22.744648,75.894377,22.834648,75.984377,Buffet ,motorcycle ,57,13.61158511177172,Medium,Yes,Clear,Summer,10,21,Burger
6AD1,INDORES04DEL02,33,3.6,22.753659,75.903365,22.883659,76.033365,Buffet ,scooter ,60,19.65925403510965,Medium,Yes,Cloudy,Winter,9,17,Meals
8662,INDORES19DEL03,33,4.4,22.745536,75.893106,22.775536,75.923106,Snack ,motorcycle ,35,4.537640130462831,Medium,Yes,Rain,Monsoon,8,15,Drinks
B4C4,MUMRES15DEL01,25,4.8,19.176269,72.836721,19.286269,72.946721,Buffet ,scooter ,58,16.822155609316784,Medium,No,Clear,Summer,8,15,Snacks
5BA7,MUMRES19DEL03,37,3.7,19.131141,72.813074,19.221141,72.903074,Snack ,motorcycle ,60,13.765756924310372,High,Yes,Cloudy,Winter,16,28,Snacks
C5FB,AGRRES08DEL02,38,4.8,27.160934,78.044095,27.210934,78.094095,Buffet ,motorcycle ,34,7.441053171025973,Low,No,Rain,Monsoon,10,20,Meals
D36,JAPRES01DEL01,20,5.0,26.90519,75.810753,27.01519,75.920753,Buffet ,scooter ,58,16.3849009334588,Medium,No,Clear,Summer,15,20,Meals
1AE5,INDORES05DEL02,25,5.0,22.727021,75.884167,22.747021,75.904167,Drinks ,motorcycle ,22,3.0253327061731827,Medium,No,Cloudy,Winter,18,26,Meals
63DD,SURRES06DEL01,34,4.7,21.185047,72.80859,21.255047,72.87859,Buffet ,scooter ,51,10.641103649666476,Medium,No,Rain,Monsoon,15,26,Pizza
1D34,CHENRES05DEL01,32,4.2,13.058616,80.264151,13.168616,80.374151,Buffet ,scooter ,60,17.073813051007154,Medium,Yes,Clear,Summer,16,21,Burger
BF29,KOCRES010DEL03,29,4.6,10.035573,76.336958,10.065573,76.366958,Drinks ,scooter ,21,4.681543187251407,Low,No,Cloudy,Winter,10,19,Meals
9439,COIMBRES05DEL02,39,4.1,11.022169,76.999594,11.102169,77.079594,Drinks ,motorcycle ,59,12.463943835956876,Medium,Yes,Rain,Monsoon,14,23,Burger
9694,INDORES08DEL01,30,4.2,22.725748,75.898497,22.835748,76.008497,Drinks ,motorcycle ,60,16.63687991359285,High,Yes,Clear,Summer,14,25,Burger
3018,INDORES04DEL02,38,4.8,22.753659,75.903365,22.883659,76.033365,Meal ,scooter ,60,19.65925403510965,Low,No,Cloudy,Winter,18,29,Burger
2F20,SURRES12DEL02,38,4.3,21.183434,72.814492,21.233434,72.864492,Buffet ,motorcycle ,40,7.601066543768449,Medium,No,Rain,Monsoon,12,20,Meals
7C5B,INDORES19DEL02,25,4.7,22.745536,75.893106,22.825536,75.973106,Meal ,motorcycle ,46,12.099354574707204,Medium,No,Clear,Summer,18,25,Snacks
66C3,SURRES09DEL03,37,4.8,21.175975,72.795503,21.205975,72.825503,Snack ,scooter ,28,4.5608906580201936,Medium,No,Cloudy,Winter,15,25,Burger
2D0B,PUNERES20DEL02,21,4.9,18.592718,73.773572,18.642718,73.823572,Meal ,motorcycle ,34,7.659703978703449,Low,No,Rain,Monsoon,9,16,Burger
84F2,RANCHIRES02DEL01,26,4.7,0.0,0.0,0.01,0.01,Drinks ,motorcycle ,10,1.5725337292863206,Low,No,Clear,Summer,15,27,Drinks
9B4F,CHENRES05DEL01,24,4.2,13.058616,80.264151,13.128616,80.334151,Buffet ,scooter ,59,10.865584127340671,High,Yes,Cloudy,Winter,16,21,Pizza
6ED6,INDORES03DEL02,20,4.9,22.751857,75.866699,22.801857,75.916699,Snack ,motorcycle ,33,7.562317945109373,Low,No,Rain,Monsoon,16,23,Biryani
EB3,PUNERES010DEL03,34,3.8,18.539299,73.897902,18.629299,73.987902,Snack ,scooter ,60,13.788747286078769,High,Yes,Clear,Summer,15,26,Drinks
DFD,RANCHIRES08DEL02,35,4.7,23.353783,85.326967,23.373783,85.346967,Buffet ,motorcycle ,22,3.0188831176824724,Medium,No,Cloudy,Winter,10,21,Meals
D8E6,KNPRES02DEL01,38,4.3,26.471617,80.313564,26.541617,80.383564,Snack ,electric_scooter ,60,10.445219519730005,High,Yes,Rain,Monsoon,18,27,Pizza
32C7,INDORES07DEL01,29,4.6,22.722634,75.886959,22.732634,75.896959,Buffet ,electric_scooter ,11,1.512714085470906,Low,No,Clear,Summer,16,27,Snacks
A4A9,COIMBRES05DEL01,37,4.4,11.022169,76.999594,11.132169,77.109594,Snack ,scooter ,60,17.13749142638868,High,Yes,Cloudy,Winter,8,17,Pizza
AD9A,HYDRES16DEL02,33,5.0,17.440827,78.393391,17.520827,78.473391,Drinks ,motorcycle ,49,12.2932079258689,Medium,No,Rain,Monsoon,14,26,Drinks
5E+79,RANCHIRES02DEL02,21,5.0,0.0,0.0,0.08,0.08,Drinks ,scooter ,47,12.58026782240096,Medium,No,Clear,Summer,9,14,Pizza
A8CF,SURRES03DEL01,29,4.3,21.186884,72.793616,21.196884,72.803616,Snack ,motorcycle ,18,1.5202925485979668,Medium,No,Cloudy,Winter,13,20,Snacks
675D,SURRES01DEL03,22,4.9,21.186438,72.794115,21.216438,72.824115,Drinks ,motorcycle ,28,4.5607404596308045,Medium,No,Rain,Monsoon,11,19,Meals
8C20,BANGRES14DEL02,38,4.1,12.949934,77.699386,13.029934,77.779386,Meal ,motorcycle ,51,12.420345124241244,Medium,Yes,Clear,Summer,11,20,Drinks
9605,COIMBRES03DEL01,33,4.7,11.025083,77.015393,11.135083,77.125393,Meal ,motorcycle ,60,17.13740770037243,High,Yes,Cloudy,Winter,12,17,Drinks
D282,AGRRES07DEL03,20,4.4,27.160934,78.044095,27.220934,78.104095,Snack ,motorcycle ,52,8.929086888936338,High,Yes,Rain,Monsoon,16,27,Drinks
129C,INDORES04DEL01,22,4.7,22.753659,75.903365,22.763659,75.913365,Meal ,scooter ,12,1.5125562753620363,Low,No,Clear,Summer,11,16,Snacks
1472,BANGRES08DEL01,28,4.6,12.906229,77.596791,12.916229,77.606791,Buffet ,motorcycle ,15,1.5527821295487336,Low,No,Cloudy,Winter,9,20,Pizza
176A,PUNERES04DEL01,22,4.5,18.51421,73.838429,18.52421,73.848429,Meal ,motorcycle ,21,1.532359644488455,Medium,No,Rain,Monsoon,12,24,Snacks
7594,INDORES11DEL01,21,4.7,22.751234,75.88949,22.821234,75.95949,Buffet ,motorcycle ,38,10.586910515510716,Medium,No,Clear,Summer,12,18,Meals
97A9,MUMRES14DEL02,25,4.9,19.1813,72.836191,19.2313,72.886191,Meal ,motorcycle ,31,7.646982582847339,Low,No,Cloudy,Winter,14,24,Burger
C67A,DEHRES19DEL01,26,4.1,30.372202,78.077151,30.442202,78.147151,Meal ,motorcycle ,57,10.278596687704232,High,Yes,Rain,Monsoon,17,22,Biryani
153A,JAPRES07DEL01,31,4.6,26.766536,75.837333,26.876536,75.947333,Meal ,motorcycle ,59,16.39381188080044,Medium,No,Clear,Summer,13,19,Pizza
91C6,INDORES03DEL01,23,4.9,22.751857,75.866699,22.791857,75.906699,Meal ,motorcycle ,28,6.049956259947208,Medium,No,Cloudy,Winter,8,15,Meals
3184,RANCHIRES09DEL01,36,4.3,23.351058,85.325731,23.391058,85.365731,Buffet ,motorcycle ,44,6.0376146870844325,High,Yes,Rain,Monsoon,13,18,Meals
6B5,PUNERES03DEL03,29,4.6,18.554382,73.798206,18.614382,73.858206,Buffet ,motorcycle ,46,9.192496429758704,Medium,Yes,Clear,Summer,18,23,Burger
78AE,VADRES04DEL03,29,4.8,0.0,0.0,0.06,0.06,Buffet ,motorcycle ,40,9.435201537430713,Medium,No,Cloudy,Winter,12,22,Meals
92D0,RANCHIRES15DEL02,33,4.7,23.369746,85.33982,23.499746,85.46982,Drinks ,motorcycle ,60,19.61792943738974,High,Yes,Rain,Monsoon,8,16,Snacks
1E5D,BANGRES02DEL02,20,4.5,12.970221,77.645396,13.100221,77.775396,Snack ,motorcycle ,60,20.18126391655743,Medium,No,Clear,Summer,11,21,Snacks
AF9A,MUMRES18DEL01,30,4.4,19.1093,72.825451,19.2193,72.935451,Buffet ,motorcycle ,60,16.82538340490043,High,Yes,Cloudy,Winter,12,22,Biryani
D996,BHPRES08DEL02,36,4.1,23.232537,77.429845,23.252537,77.449845,Meal ,motorcycle ,30,3.0201424289664303,Medium,No,Rain,Monsoon,12,17,Pizza
2DDA,MYSRES06DEL01,23,4.7,12.323994,76.626167,12.433994,76.736167,Snack ,motorcycle ,60,17.097972349714478,Medium,No,Clear,Summer,14,23,Meals
6D90,HYDRES19DEL01,28,4.8,17.458998,78.500366,17.528998,78.570366,Meal ,scooter ,37,10.756185975480696,Low,No,Cloudy,Winter,15,26,Snacks
3D37,HYDRES13DEL03,37,4.3,17.431477,78.40035,17.491477,78.46035,Drinks ,scooter ,49,9.220373067021596,Medium,Yes,Rain,Monsoon,15,26,Drinks
B05B,RANCHIRES15DEL03,26,4.6,23.369746,85.33982,23.399746,85.36982,Snack ,electric_scooter ,20,4.527997212574592,Low,No,Clear,Summer,8,13,Meals
AA3D,HYDRES04DEL02,28,4.8,17.411028,78.329645,17.431028,78.349645,Drinks ,motorcycle ,16,3.073782598017484,Low,No,Cloudy,Winter,17,23,Drinks
8.5E+01,BANGRES01DEL02,36,3.8,12.933284,77.615428,13.063284,77.745428,Meal ,motorcycle ,60,20.1827286692576,Medium,Yes,Rain,Monsoon,12,18,Pizza
A830,MUMRES04DEL02,37,4.2,19.254567,72.848923,19.384567,72.978923,Meal ,motorcycle ,60,19.87568060491079,High,Yes,Clear,Summer,9,18,Burger
9E+83,MYSRES11DEL02,21,5.0,12.323225,76.630028,12.453225,76.760028,Snack ,scooter ,60,20.20634489518972,Medium,No,Cloudy,Winter,9,19,Biryani
931D,JAPRES03DEL01,22,4.6,26.913483,75.803139,26.923483,75.813139,Drinks ,electric_scooter ,23,1.4897806686907549,Medium,No,Rain,Monsoon,16,24,Snacks
2877,BANGRES01DEL02,32,4.9,12.933284,77.615428,13.063284,77.745428,Snack ,motorcycle ,60,20.1827286692576,High,Yes,Clear,Summer,16,28,Burger
7963,MYSRES07DEL03,26,4.9,12.325461,76.632278,12.385461,76.692278,Meal ,scooter ,37,9.326577421221462,Medium,No,Cloudy,Winter,13,20,Drinks
BF01,KOLRES06DEL02,50,6.0,-22.533662,-88.366217,22.663662,88.496217,Snack ,scooter ,60,19692.67460647305,Medium,No,Rain,Monsoon,18,29,Drinks
2D87,RANCHIRES07DEL03,22,4.6,23.359407,85.325055,23.389407,85.355055,Drinks ,scooter ,20,4.528158738548553,Low,No,Clear,Summer,12,21,Biryani
7BD2,MYSRES15DEL02,29,4.8,12.352058,76.60665,12.482058,76.73665,Meal ,motorcycle ,60,20.20525323529313,Low,No,Cloudy,Winter,18,23,Drinks
422C,BANGRES02DEL02,20,4.0,12.970221,77.645396,12.990221,77.665396,Buffet ,motorcycle ,26,3.1051455399284373,Medium,No,Rain,Monsoon,17,23,Snacks
925C,HYDRES06DEL02,24,4.7,17.455894,78.375467,17.505894,78.425467,Buffet ,motorcycle ,25,7.683253857182236,Low,No,Clear,Summer,18,29,Drinks
A0B6,INDORES15DEL01,30,4.7,22.760072,75.892574,22.830072,75.962574,Buffet ,motorcycle ,44,10.58659526806034,Medium,No,Cloudy,Winter,9,15,Meals
